1100,711,124,321,13.449023861171366,60.56603773584905
1100,711,124,321,13.449023861171366,60.56603773584905
1576,605,600,215,65.0759219088937,40.56603773584906
1576,605,600,215,65.0759219088937,40.56603773584906
1576,605,600,215,65.0759219088937,40.56603773584906
503,331,-473,-59,-51.30151843817787,-11.132075471698114
503,331,-473,-59,-51.30151843817787,-11.132075471698114
